,model,subject,verb,entity,entity_cat,sentence,pll_på,pll_med,pll_null,index_
2053,norallm/normistral-7b-warm,Kim,startet,tunnel,construction/housing,"['Kim startet på tunnelen.', 'Kim startet med tunnelen.', 'Kim startet tunnelen.']",33.881248474121094,33.26051330566406,31.843292236328125,63
2054,norallm/normistral-7b-warm,Kim,fortsatte,tunnel,construction/housing,"['Kim fortsatte på tunnelen.', 'Kim fortsatte med tunnelen.', 'Kim fortsatte tunnelen.']",35.58064270019531,33.062469482421875,32.44501495361328,63
2055,norallm/normistral-7b-warm,Kim,avsluttet,tunnel,construction/housing,"['Kim avsluttet på tunnelen.', 'Kim avsluttet med tunnelen.', 'Kim avsluttet tunnelen.']",38.042747497558594,33.850067138671875,30.607643127441406,63
2056,norallm/normistral-7b-warm,Kim,begynte,vegg,construction/housing,"['Kim begynte på veggen.', 'Kim begynte med veggen.', 'Kim begynte veggen.']",28.656723022460938,30.935012817382812,31.535499572753906,64
2057,norallm/normistral-7b-warm,Kim,startet,vegg,construction/housing,"['Kim startet på veggen.', 'Kim startet med veggen.', 'Kim startet veggen.']",29.649398803710938,31.308029174804688,31.291664123535156,64
2058,norallm/normistral-7b-warm,Kim,fortsatte,vegg,construction/housing,"['Kim fortsatte på veggen.', 'Kim fortsatte med veggen.', 'Kim fortsatte veggen.']",32.36470031738281,33.07987976074219,32.33570098876953,64
2059,norallm/normistral-7b-warm,Kim,avsluttet,vegg,construction/housing,"['Kim avsluttet på veggen.', 'Kim avsluttet med veggen.', 'Kim avsluttet veggen.']",33.213096618652344,33.52198791503906,30.925926208496094,64
2060,norallm/normistral-7b-warm,Kim,begynte,lampe,construction/housing,"['Kim begynte på lampen.', 'Kim begynte med lampen.', 'Kim begynte lampen.']",34.07366943359375,33.2943115234375,36.27349090576172,65
2061,norallm/normistral-7b-warm,Kim,startet,lampe,construction/housing,"['Kim startet på lampen.', 'Kim startet med lampen.', 'Kim startet lampen.']",36.081298828125,33.307891845703125,33.50807189941406,65
2062,norallm/normistral-7b-warm,Kim,fortsatte,lampe,construction/housing,"['Kim fortsatte på lampen.', 'Kim fortsatte med lampen.', 'Kim fortsatte lampen.']",37.91835021972656,34.26434326171875,35.711212158203125,65
2063,norallm/normistral-7b-warm,Kim,avsluttet,lampe,construction/housing,"['Kim avsluttet på lampen.', 'Kim avsluttet med lampen.', 'Kim avsluttet lampen.']",38.5115966796875,34.667205810546875,33.71312713623047,65
2064,norallm/normistral-7b-warm,Kim,begynte,mur,construction/housing,"['Kim begynte på muren.', 'Kim begynte med muren.', 'Kim begynte muren.']",32.94408416748047,34.883544921875,31.90155792236328,66
2065,norallm/normistral-7b-warm,Kim,startet,mur,construction/housing,"['Kim startet på muren.', 'Kim startet med muren.', 'Kim startet muren.']",33.266815185546875,33.95703887939453,31.039352416992188,66
2066,norallm/normistral-7b-warm,Kim,fortsatte,mur,construction/housing,"['Kim fortsatte på muren.', 'Kim fortsatte med muren.', 'Kim fortsatte muren.']",33.82440948486328,34.237510681152344,32.99969482421875,66
2067,norallm/normistral-7b-warm,Kim,avsluttet,mur,construction/housing,"['Kim avsluttet på muren.', 'Kim avsluttet med muren.', 'Kim avsluttet muren.']",36.160797119140625,34.06306457519531,31.893829345703125,66
2068,norallm/normistral-7b-warm,Kim,begynte,demning,construction/housing,"['Kim begynte på demningen.', 'Kim begynte med demningen.', 'Kim begynte demningen.']",35.30049133300781,33.61103820800781,36.007240295410156,67
2069,norallm/normistral-7b-warm,Kim,startet,demning,construction/housing,"['Kim startet på demningen.', 'Kim startet med demningen.', 'Kim startet demningen.']",36.511756896972656,34.422821044921875,34.421058654785156,67
2070,norallm/normistral-7b-warm,Kim,fortsatte,demning,construction/housing,"['Kim fortsatte på demningen.', 'Kim fortsatte med demningen.', 'Kim fortsatte demningen.']",36.491233825683594,34.633995056152344,35.395286560058594,67
2071,norallm/normistral-7b-warm,Kim,avsluttet,demning,construction/housing,"['Kim avsluttet på demningen.', 'Kim avsluttet med demningen.', 'Kim avsluttet demningen.']",37.54663848876953,33.88880920410156,34.854949951171875,67
2072,norallm/normistral-7b-warm,Kim,begynte,møbel,construction/housing,"['Kim begynte på møbelet.', 'Kim begynte med møbelet.', 'Kim begynte møbelet.']",37.000877380371094,37.422332763671875,37.88060760498047,68
2073,norallm/normistral-7b-warm,Kim,startet,møbel,construction/housing,"['Kim startet på møbelet.', 'Kim startet med møbelet.', 'Kim startet møbelet.']",37.35382843017578,36.26337432861328,36.66771697998047,68
2074,norallm/normistral-7b-warm,Kim,fortsatte,møbel,construction/housing,"['Kim fortsatte på møbelet.', 'Kim fortsatte med møbelet.', 'Kim fortsatte møbelet.']",38.482574462890625,40.093467712402344,40.88417053222656,68
2075,norallm/normistral-7b-warm,Kim,avsluttet,møbel,construction/housing,"['Kim avsluttet på møbelet.', 'Kim avsluttet med møbelet.', 'Kim avsluttet møbelet.']",41.82118225097656,37.62750244140625,37.82661437988281,68
2076,norallm/normistral-7b-warm,Kim,begynte,vase,construction/housing,"['Kim begynte på vasen.', 'Kim begynte med vasen.', 'Kim begynte vasen.']",34.71623229980469,37.28208923339844,37.01539611816406,69
2077,norallm/normistral-7b-warm,Kim,startet,vase,construction/housing,"['Kim startet på vasen.', 'Kim startet med vasen.', 'Kim startet vasen.']",36.22911071777344,35.89287567138672,35.15361785888672,69
2078,norallm/normistral-7b-warm,Kim,fortsatte,vase,construction/housing,"['Kim fortsatte på vasen.', 'Kim fortsatte med vasen.', 'Kim fortsatte vasen.']",37.800209045410156,35.567039489746094,35.93073272705078,69
2079,norallm/normistral-7b-warm,Kim,avsluttet,vase,construction/housing,"['Kim avsluttet på vasen.', 'Kim avsluttet med vasen.', 'Kim avsluttet vasen.']",39.86316680908203,34.66254425048828,34.175254821777344,69
2080,norallm/normistral-7b-warm,Kim,begynte,ventilator,construction/housing,"['Kim begynte på ventilatoren.', 'Kim begynte med ventilatoren.', 'Kim begynte ventilatoren.']",37.88893127441406,36.89057159423828,38.66450500488281,70
2081,norallm/normistral-7b-warm,Kim,startet,ventilator,construction/housing,"['Kim startet på ventilatoren.', 'Kim startet med ventilatoren.', 'Kim startet ventilatoren.']",39.50054931640625,37.98577117919922,37.59564971923828,70
2082,norallm/normistral-7b-warm,Kim,fortsatte,ventilator,construction/housing,"['Kim fortsatte på ventilatoren.', 'Kim fortsatte med ventilatoren.', 'Kim fortsatte ventilatoren.']",39.67540740966797,38.487342834472656,39.717735290527344,70
2083,norallm/normistral-7b-warm,Kim,avsluttet,ventilator,construction/housing,"['Kim avsluttet på ventilatoren.', 'Kim avsluttet med ventilatoren.', 'Kim avsluttet ventilatoren.']",41.87731170654297,39.38172912597656,37.92577362060547,70
2084,norallm/normistral-7b-warm,Kim,begynte,speil,construction/housing,"['Kim begynte på speilet.', 'Kim begynte med speilet.', 'Kim begynte speilet.']",33.22343444824219,32.24021911621094,34.82483673095703,71
2085,norallm/normistral-7b-warm,Kim,startet,speil,construction/housing,"['Kim startet på speilet.', 'Kim startet med speilet.', 'Kim startet speilet.']",34.16923522949219,33.427818298339844,31.97321319580078,71
2086,norallm/normistral-7b-warm,Kim,fortsatte,speil,construction/housing,"['Kim fortsatte på speilet.', 'Kim fortsatte med speilet.', 'Kim fortsatte speilet.']",35.72151184082031,34.693092346191406,35.36579132080078,71
2087,norallm/normistral-7b-warm,Kim,avsluttet,speil,construction/housing,"['Kim avsluttet på speilet.', 'Kim avsluttet med speilet.', 'Kim avsluttet speilet.']",36.59234619140625,34.90657043457031,32.908119201660156,71
2088,norallm/normistral-7b-warm,Kim,begynte,flagg,construction/housing,"['Kim begynte på flagget.', 'Kim begynte med flagget.', 'Kim begynte flagget.']",33.353485107421875,31.592994689941406,35.43897247314453,72
2089,norallm/normistral-7b-warm,Kim,startet,flagg,construction/housing,"['Kim startet på flagget.', 'Kim startet med flagget.', 'Kim startet flagget.']",35.044830322265625,32.67578125,34.279396057128906,72
2090,norallm/normistral-7b-warm,Kim,fortsatte,flagg,construction/housing,"['Kim fortsatte på flagget.', 'Kim fortsatte med flagget.', 'Kim fortsatte flagget.']",37.40873718261719,32.81798553466797,35.670257568359375,72
2091,norallm/normistral-7b-warm,Kim,avsluttet,flagg,construction/housing,"['Kim avsluttet på flagget.', 'Kim avsluttet med flagget.', 'Kim avsluttet flagget.']",34.27452087402344,33.94425964355469,33.467132568359375,72
2092,norallm/normistral-7b-warm,Kim,begynte,telt,construction/housing,"['Kim begynte på teltet.', 'Kim begynte med teltet.', 'Kim begynte teltet.']",33.796142578125,33.002891540527344,34.26971435546875,73
2093,norallm/normistral-7b-warm,Kim,startet,telt,construction/housing,"['Kim startet på teltet.', 'Kim startet med teltet.', 'Kim startet teltet.']",34.93437194824219,33.06108093261719,32.089691162109375,73
2094,norallm/normistral-7b-warm,Kim,fortsatte,telt,construction/housing,"['Kim fortsatte på teltet.', 'Kim fortsatte med teltet.', 'Kim fortsatte teltet.']",36.15202331542969,34.467689514160156,35.02635192871094,73
2095,norallm/normistral-7b-warm,Kim,avsluttet,telt,construction/housing,"['Kim avsluttet på teltet.', 'Kim avsluttet med teltet.', 'Kim avsluttet teltet.']",38.39238739013672,33.996307373046875,33.23090362548828,73
2096,norallm/normistral-7b-warm,Kim,begynte,port,construction/housing,"['Kim begynte på porten.', 'Kim begynte med porten.', 'Kim begynte porten.']",32.722984313964844,33.392906188964844,33.824798583984375,74
2097,norallm/normistral-7b-warm,Kim,startet,port,construction/housing,"['Kim startet på porten.', 'Kim startet med porten.', 'Kim startet porten.']",33.19690704345703,34.00825500488281,32.084922790527344,74
2098,norallm/normistral-7b-warm,Kim,fortsatte,port,construction/housing,"['Kim fortsatte på porten.', 'Kim fortsatte med porten.', 'Kim fortsatte porten.']",36.33715057373047,35.556297302246094,35.642547607421875,74
2099,norallm/normistral-7b-warm,Kim,avsluttet,port,construction/housing,"['Kim avsluttet på porten.', 'Kim avsluttet med porten.', 'Kim avsluttet porten.']",37.93836212158203,35.181304931640625,33.55095672607422,74
2100,norallm/normistral-7b-warm,Kim,begynte,refreng,entertainment,"['Kim begynte på refrenget.', 'Kim begynte med refrenget.', 'Kim begynte refrenget.']",30.458114624023438,31.647598266601562,31.28406524658203,75
2101,norallm/normistral-7b-warm,Kim,startet,refreng,entertainment,"['Kim startet på refrenget.', 'Kim startet med refrenget.', 'Kim startet refrenget.']",33.132835388183594,31.998367309570312,32.07698059082031,75
2102,norallm/normistral-7b-warm,Kim,fortsatte,refreng,entertainment,"['Kim fortsatte på refrenget.', 'Kim fortsatte med refrenget.', 'Kim fortsatte refrenget.']",32.63866424560547,33.412437438964844,30.21825408935547,75
2103,norallm/normistral-7b-warm,Kim,avsluttet,refreng,entertainment,"['Kim avsluttet på refrenget.', 'Kim avsluttet med refrenget.', 'Kim avsluttet refrenget.']",37.34136199951172,32.75483703613281,31.053268432617188,75
2104,norallm/normistral-7b-warm,Kim,begynte,ballade,entertainment,"['Kim begynte på balladen.', 'Kim begynte med balladen.', 'Kim begynte balladen.']",36.783599853515625,37.57398223876953,33.64020538330078,76
2105,norallm/normistral-7b-warm,Kim,startet,ballade,entertainment,"['Kim startet på balladen.', 'Kim startet med balladen.', 'Kim startet balladen.']",36.08477020263672,36.22467803955078,32.161888122558594,76
2106,norallm/normistral-7b-warm,Kim,fortsatte,ballade,entertainment,"['Kim fortsatte på balladen.', 'Kim fortsatte med balladen.', 'Kim fortsatte balladen.']",36.80682373046875,36.39319610595703,33.458473205566406,76
2107,norallm/normistral-7b-warm,Kim,avsluttet,ballade,entertainment,"['Kim avsluttet på balladen.', 'Kim avsluttet med balladen.', 'Kim avsluttet balladen.']",40.011512756347656,35.75932312011719,33.48280334472656,76
2108,norallm/normistral-7b-warm,Kim,begynte,podkast,entertainment,"['Kim begynte på podkasten.', 'Kim begynte med podkasten.', 'Kim begynte podkasten.']",33.17101287841797,31.833160400390625,32.919281005859375,77
2109,norallm/normistral-7b-warm,Kim,startet,podkast,entertainment,"['Kim startet på podkasten.', 'Kim startet med podkasten.', 'Kim startet podkasten.']",34.68702697753906,32.51435852050781,30.597328186035156,77
2110,norallm/normistral-7b-warm,Kim,fortsatte,podkast,entertainment,"['Kim fortsatte på podkasten.', 'Kim fortsatte med podkasten.', 'Kim fortsatte podkasten.']",36.158409118652344,34.60889434814453,34.041259765625,77
2111,norallm/normistral-7b-warm,Kim,avsluttet,podkast,entertainment,"['Kim avsluttet på podkasten.', 'Kim avsluttet med podkasten.', 'Kim avsluttet podkasten.']",38.99823760986328,33.227745056152344,29.499771118164062,77
2112,norallm/normistral-7b-warm,Kim,begynte,hymne,entertainment,"['Kim begynte på hymnen.', 'Kim begynte med hymnen.', 'Kim begynte hymnen.']",35.27533721923828,37.72998809814453,37.44380187988281,78
2113,norallm/normistral-7b-warm,Kim,startet,hymne,entertainment,"['Kim startet på hymnen.', 'Kim startet med hymnen.', 'Kim startet hymnen.']",36.832969665527344,36.679588317871094,36.80567169189453,78
2114,norallm/normistral-7b-warm,Kim,fortsatte,hymne,entertainment,"['Kim fortsatte på hymnen.', 'Kim fortsatte med hymnen.', 'Kim fortsatte hymnen.']",38.93767547607422,37.08001708984375,38.06829071044922,78
2115,norallm/normistral-7b-warm,Kim,avsluttet,hymne,entertainment,"['Kim avsluttet på hymnen.', 'Kim avsluttet med hymnen.', 'Kim avsluttet hymnen.']",40.748512268066406,34.95269775390625,35.23118591308594,78
2116,norallm/normistral-7b-warm,Kim,begynte,ode,entertainment,"['Kim begynte på oden.', 'Kim begynte med oden.', 'Kim begynte oden.']",38.035133361816406,37.76031494140625,36.70658874511719,79
2117,norallm/normistral-7b-warm,Kim,startet,ode,entertainment,"['Kim startet på oden.', 'Kim startet med oden.', 'Kim startet oden.']",38.88074493408203,37.701377868652344,35.860198974609375,79
2118,norallm/normistral-7b-warm,Kim,fortsatte,ode,entertainment,"['Kim fortsatte på oden.', 'Kim fortsatte med oden.', 'Kim fortsatte oden.']",40.411277770996094,37.91300964355469,35.25517272949219,79
2119,norallm/normistral-7b-warm,Kim,avsluttet,ode,entertainment,"['Kim avsluttet på oden.', 'Kim avsluttet med oden.', 'Kim avsluttet oden.']",39.85810852050781,35.125160217285156,36.08501434326172,79
2120,norallm/normistral-7b-warm,Kim,begynte,salme,entertainment,"['Kim begynte på salmen.', 'Kim begynte med salmen.', 'Kim begynte salmen.']",36.691741943359375,35.04808807373047,36.10485076904297,80
2121,norallm/normistral-7b-warm,Kim,startet,salme,entertainment,"['Kim startet på salmen.', 'Kim startet med salmen.', 'Kim startet salmen.']",37.97191619873047,35.43511962890625,37.337188720703125,80
2122,norallm/normistral-7b-warm,Kim,fortsatte,salme,entertainment,"['Kim fortsatte på salmen.', 'Kim fortsatte med salmen.', 'Kim fortsatte salmen.']",39.33433532714844,34.51805114746094,36.48009490966797,80
2123,norallm/normistral-7b-warm,Kim,avsluttet,salme,entertainment,"['Kim avsluttet på salmen.', 'Kim avsluttet med salmen.', 'Kim avsluttet salmen.']",41.988677978515625,33.52366638183594,34.75682067871094,80
2124,norallm/normistral-7b-warm,Kim,begynte,riff,entertainment,"['Kim begynte på riffet.', 'Kim begynte med riffet.', 'Kim begynte riffet.']",35.756553649902344,35.32347106933594,35.11766815185547,81
2125,norallm/normistral-7b-warm,Kim,startet,riff,entertainment,"['Kim startet på riffet.', 'Kim startet med riffet.', 'Kim startet riffet.']",36.81611633300781,37.341407775878906,35.80973815917969,81
2126,norallm/normistral-7b-warm,Kim,fortsatte,riff,entertainment,"['Kim fortsatte på riffet.', 'Kim fortsatte med riffet.', 'Kim fortsatte riffet.']",38.475555419921875,36.771461486816406,36.51996612548828,81
2127,norallm/normistral-7b-warm,Kim,avsluttet,riff,entertainment,"['Kim avsluttet på riffet.', 'Kim avsluttet med riffet.', 'Kim avsluttet riffet.']",38.5758056640625,36.07597351074219,33.61333465576172,81
2128,norallm/normistral-7b-warm,Kim,begynte,flamenco,entertainment,"['Kim begynte på flamencoen.', 'Kim begynte med flamencoen.', 'Kim begynte flamencoen.']",38.25276184082031,39.97444152832031,38.440513610839844,82
2129,norallm/normistral-7b-warm,Kim,startet,flamenco,entertainment,"['Kim startet på flamencoen.', 'Kim startet med flamencoen.', 'Kim startet flamencoen.']",38.86827850341797,37.525794982910156,37.79768371582031,82
2130,norallm/normistral-7b-warm,Kim,fortsatte,flamenco,entertainment,"['Kim fortsatte på flamencoen.', 'Kim fortsatte med flamencoen.', 'Kim fortsatte flamencoen.']",42.422080993652344,36.46849060058594,37.32891082763672,82
2131,norallm/normistral-7b-warm,Kim,avsluttet,flamenco,entertainment,"['Kim avsluttet på flamencoen.', 'Kim avsluttet med flamencoen.', 'Kim avsluttet flamencoen.']",44.11772918701172,38.64056396484375,39.74586486816406,82
2132,norallm/normistral-7b-warm,Kim,begynte,melodi,entertainment,"['Kim begynte på melodien.', 'Kim begynte med melodien.', 'Kim begynte melodien.']",33.897430419921875,30.791885375976562,32.36033630371094,83
2133,norallm/normistral-7b-warm,Kim,startet,melodi,entertainment,"['Kim startet på melodien.', 'Kim startet med melodien.', 'Kim startet melodien.']",34.23162078857422,31.673049926757812,33.30894470214844,83
2134,norallm/normistral-7b-warm,Kim,fortsatte,melodi,entertainment,"['Kim fortsatte på melodien.', 'Kim fortsatte med melodien.', 'Kim fortsatte melodien.']",34.43144226074219,33.24897003173828,33.047752380371094,83
2135,norallm/normistral-7b-warm,Kim,avsluttet,melodi,entertainment,"['Kim avsluttet på melodien.', 'Kim avsluttet med melodien.', 'Kim avsluttet melodien.']",38.030029296875,34.245208740234375,32.496177673339844,83
2136,norallm/normistral-7b-warm,Kim,begynte,anime,entertainment,"['Kim begynte på animen.', 'Kim begynte med animen.', 'Kim begynte animen.']",37.483192443847656,39.85307312011719,36.311988830566406,84
